"id","status","donor_id","receiver_id","collected_at","created_at","updated_at","has_invoice_photo"
"2bc66daa-f627-4b7a-b7d6-30bbb9b18eec","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-06-30T18:55:00Z","2025-06-30T19:48:50.757152Z","2025-06-30T22:10:39.20522Z","true"
"51c4ffe7-5931-474b-9efb-2afeb19214e0","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-06-13T18:30:00Z","2025-06-15T20:37:53.031269Z","2025-06-15T20:51:49.148422Z","true"
"4a95f226-ef35-4167-ace1-fd14409801c2","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-07T19:00:00Z","2025-07-07T20:41:33.855134Z","2025-07-07T22:15:28.436038Z","true"
"6c943d9a-585e-4625-add1-40c36f68231b","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-06-20T19:30:00Z","2025-06-20T23:29:05.866798Z","2025-06-21T00:28:59.278514Z","true"
"64c03fe4-0a0d-4c95-8546-43028b2ae1be","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-08T19:00:00Z","2025-07-09T11:28:30.933582Z","2025-07-09T11:52:25.987157Z","true"
"0d577071-0890-4dfa-82d1-53f52c48cb65","open","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-06-17T20:00:00Z","2025-06-17T21:55:39.266153Z","2025-06-17T21:56:32.995805Z","false"
"c585ca79-a696-49f4-99e8-bf3587785383","open","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-25T19:35:00Z","2025-07-25T22:03:29.008752Z","2025-07-25T22:03:29.008752Z","false"
"4940e43d-7839-4e8c-b7ab-2219c97dd1f1","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-25T19:35:00Z","2025-07-25T22:03:30.290589Z","2025-07-25T22:12:10.962399Z","false"
"1e6991bc-363f-45e0-807d-200cd2a032be","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-01T18:28:00Z","2025-07-01T18:28:20.155036Z","2025-07-01T19:19:30.992813Z","true"
"a1f73df4-75fd-466b-a33f-34a0299b4acc","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-06-24T18:00:00Z","2025-06-24T23:55:09.394537Z","2025-06-25T01:20:50.462903Z","true"
"81513494-39d4-4dea-8676-fafedbde7fdd","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-03T20:00:00Z","2025-07-07T00:53:40.219485Z","2025-07-07T01:10:28.919496Z","true"
"af160bc1-8522-4a3d-bce9-af442f400086","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-04T19:30:00Z","2025-07-07T01:29:56.337694Z","2025-07-07T01:53:48.040373Z","true"
"5bb1b286-7bf7-4142-8ecc-8b3c2d7f6865","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-08-19T18:16:00Z","2025-08-19T20:16:11.080514Z","2025-08-19T21:19:13.817886Z","false"
"f4cb177b-c0b8-4d28-8a2d-35689c3eb267","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-28T21:37:00Z","2025-07-28T21:31:41.738354Z","2025-07-28T21:54:35.36314Z","false"
"34ea5b49-3b86-45e6-9d06-5ec1d93dc68d","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-29T17:35:00Z","2025-07-30T15:12:02.573583Z","2025-07-30T15:54:59.589646Z","false"
"bfe47633-c704-4dfa-9d71-8e2283f33d7a","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-08-20T18:12:00Z","2025-08-20T18:12:33.002777Z","2025-08-20T18:14:11.167402Z","false"
"7f018633-c9e7-407e-9772-230593e3db26","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-31T18:25:00Z","2025-07-31T22:16:55.406015Z","2025-07-31T22:27:14.392831Z","false"
"71e498f9-84c9-4e7b-b290-53296f0a8f11","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-31T23:39:00Z","2025-07-31T23:37:55.655083Z","2025-07-31T23:55:01.442614Z","false"
"982aac00-8571-4f49-9cc8-69f3272691c3","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-08-02T13:06:00Z","2025-08-02T13:04:20.506026Z","2025-08-02T13:17:33.898487Z","false"
"b67bce16-ea4c-4233-a72f-fc7414dd3afc","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-08-06T18:00:00Z","2025-08-07T13:34:28.734071Z","2025-08-07T14:18:32.158297Z","false"
"6a891856-5f8a-46fc-b311-93359a644f1f","canceled","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-24T02:54:00Z","2025-07-23T21:33:32.984925Z","2025-08-07T14:23:40.446126Z","false"
"7a34484e-7c2c-4865-b0e8-ecbe26953392","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-08-05T19:59:00Z","2025-08-05T20:59:10.849087Z","2025-08-06T14:22:53.894628Z","false"
"990e77d7-6553-45d2-8dcd-a096f743ed10","open","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-08-14T18:38:00Z","2025-08-06T19:27:58.699723Z","2025-08-14T18:36:12.795748Z","false"
"c801962c-6672-431e-83df-fdd33f05ab01","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-08-04T19:20:00Z","2025-08-04T23:54:38.342442Z","2025-08-05T01:00:20.840004Z","false"
"c7525b1f-84c4-48b6-a706-f56126e5e87d","canceled","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-09T03:00:00Z","2025-07-11T13:13:54.487573Z","2025-07-11T13:14:18.938545Z","false"
"453adf14-0807-45a0-be5f-ff9db42ada81","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-10T19:00:00Z","2025-07-11T14:44:00.320132Z","2025-07-11T15:59:52.874178Z","true"
"c85bf0e2-79d7-4680-a457-7eaae2067a01","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-08-07T18:00:00Z","2025-08-07T20:35:30.176465Z","2025-08-07T20:48:03.207896Z","false"
"f5c3d5b1-9100-4a80-b362-075c924fbfb5","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-08-08T18:00:00Z","2025-08-08T21:32:40.54629Z","2025-08-08T22:03:27.925096Z","false"
"4c58a16e-818e-48f5-a77d-155e97f860ca","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-08-25T19:30:00Z","2025-08-26T00:45:35.163809Z","2025-08-26T01:13:55.149529Z","true"
"bc678f25-53bd-41ef-a361-96578e7cdc9e","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-08-11T19:00:00Z","2025-08-11T21:00:21.396885Z","2025-08-11T21:37:47.620041Z","false"
"cee98aac-e557-407a-9c91-c06e12f61008","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-08-12T18:00:00Z","2025-08-12T22:00:47.139073Z","2025-08-12T22:28:29.358665Z","false"
"485e84f5-db61-412e-a818-a46c8c7af078","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-08-13T18:01:00Z","2025-08-14T17:28:04.091799Z","2025-08-14T18:19:38.75936Z","false"
"c3f590d2-b645-48b3-960c-e1eff20cd2de","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-08-14T18:03:00Z","2025-08-14T19:35:24.436933Z","2025-08-14T20:08:57.020152Z","false"
"05b5464f-5dc3-4c2a-9977-0cd07c9876af","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-14T18:31:00Z","2025-07-14T18:23:18.649468Z","2025-07-14T18:32:39.584491Z","false"
"0d9ab61a-1d5b-44c9-b68b-ad115b7f4678","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-14T19:05:00Z","2025-07-14T20:41:22.871139Z","2025-07-14T21:55:03.753548Z","true"
"814f3a5e-6d31-4d98-959c-c12eb1b981a8","canceled","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-11T03:00:00Z","2025-07-15T14:02:24.04964Z","2025-07-15T14:02:51.73547Z","false"
"e963ccfa-91fc-410c-9563-a99192dffc80","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-15T17:30:00Z","2025-07-15T20:47:02.391556Z","2025-07-15T21:17:25.875564Z","true"
"695c3f04-0cde-4a8b-8d12-b83d247e9157","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-16T19:30:00Z","2025-07-17T19:09:41.479588Z","2025-07-17T19:14:05.242022Z","true"
"87161fdf-23f7-43be-b4df-ec4efd661c75","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-17T17:00:00Z","2025-07-18T15:51:19.405802Z","2025-07-18T16:25:55.696001Z","true"
"bad04e2d-f841-437a-b7d1-4a63502fd371","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-18T21:57:00Z","2025-07-18T21:52:59.316471Z","2025-07-18T23:07:22.056604Z","false"
"89169417-b72a-4aa2-8374-1b138322e7a9","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-21T18:30:00Z","2025-07-22T11:57:48.693968Z","2025-07-22T15:45:41.985789Z","false"
"91131108-f948-4be1-bfa3-59b88018c7b2","open","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-22T15:32:00Z","2025-07-22T15:23:19.608937Z","2025-07-22T15:37:10.389426Z","false"
"1d21313e-2aca-4305-9a74-602763f17647","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-08-18T19:30:00Z","2025-08-18T20:47:31.223378Z","2025-08-18T21:36:14.214478Z","false"
"12795e79-7947-4dd7-9ad1-dfcfafd557fc","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-22T18:30:00Z","2025-07-22T22:22:49.277185Z","2025-07-22T22:34:44.219702Z","true"
"fb2acc29-534c-4333-a8c7-6c713ef73f93","canceled","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-08-15T03:00:00Z","2025-08-18T20:06:03.548636Z","2025-08-18T20:06:30.406074Z","false"
"c6af01d2-4d8a-432a-b4a3-58859ee47ec9","canceled","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-23T21:10:00Z","2025-07-23T20:09:07.157063Z","2025-08-07T14:23:31.819378Z","false"
"1fab8ace-d398-41d5-a99e-0d18b2c70a6d","canceled","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-23T21:07:00Z","2025-07-23T21:07:48.549035Z","2025-08-07T14:23:22.096548Z","false"
"76728cdf-31d5-46a3-8155-ee800e1e48d3","canceled","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-23T15:34:00Z","2025-07-24T15:34:41.779309Z","2025-08-07T14:23:11.898101Z","false"
"7931c20f-f22f-4bec-9b7c-a4fef78971d6","canceled","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-24T18:32:00Z","2025-07-24T21:00:06.76797Z","2025-08-07T14:27:14.126439Z","false"
"1157adcf-c9ab-4e93-ad25-777d4e4371c5","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-24T18:32:00Z","2025-07-24T21:00:07.470842Z","2025-07-24T21:12:52.499765Z","false"
"881a5dc5-bfb7-4e9e-9f39-27e1f4576ed5","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-07-23T18:30:00Z","2025-07-24T21:51:51.427826Z","2025-07-24T21:59:04.295538Z","true"
"b9359998-6d0e-46f8-8925-8874e335138b","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-08-27T18:00:00Z","2025-08-27T20:51:44.516325Z","2025-08-28T14:21:20.223126Z","true"
"4b03c45b-7360-4168-ba13-b82ccb172ee9","canceled","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-08-22T03:00:00Z","2025-08-28T13:58:50.043307Z","2025-08-28T13:59:37.112056Z","false"
"98544f51-ac9d-40ab-8d5f-65df316e4fff","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-08-28T18:00:00Z","2025-08-28T21:58:02.215985Z","2025-08-28T22:34:02.118159Z","true"
"9af376e0-63ba-4504-9c4f-6c5fad8a4361","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-08-30T19:40:00Z","2025-09-02T01:41:01.656254Z","2025-09-02T02:32:19.227345Z","true"
"afa424cd-7be8-4efb-a379-c126a1ed9de8","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-09-01T19:45:00Z","2025-09-02T02:37:01.327887Z","2025-09-02T03:24:33.882233Z","true"
"b3081fcf-bb89-4d60-b909-4965cd654a6e","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-08-29T17:00:00Z","2025-09-03T00:50:06.507476Z","2025-09-03T01:00:45.850659Z","true"
"08ed80e9-b249-4115-b627-29b455d7a519","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-08-30T14:00:00Z","2025-09-03T01:04:50.281099Z","2025-09-03T01:21:33.298906Z","true"
"8c0ad731-623f-46cd-a574-a4536ce978f8","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-09-02T18:30:00Z","2025-09-03T01:44:15.549977Z","2025-09-03T01:52:03.744933Z","true"
"84d3f880-62d5-416c-b3d6-c0d5cd0f713e","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-09-04T18:00:00Z","2025-09-05T13:30:07.852036Z","2025-09-05T14:00:41.487702Z","true"
"435bf57b-fa4c-4752-aea6-d1d1b5cae676","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-09-03T18:18:00Z","2025-09-05T12:33:37.21928Z","2025-09-05T13:23:34.406337Z","true"
"d2dcc543-e466-4bcb-a6f9-ceee970581d7","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-09-05T19:30:00Z","2025-09-07T23:43:06.363832Z","2025-09-07T23:53:49.105981Z","true"
"f464f36c-ed2c-4676-b024-43c7ba3af768","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-09-06T19:00:00Z","2025-09-08T00:22:10.351019Z","2025-09-08T00:31:38.162502Z","true"
"59ba06ef-53eb-464b-bc55-bce9a5e1d4e3","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-09-08T19:15:00Z","2025-09-09T01:26:01.055139Z","2025-09-09T02:32:18.027251Z","true"
"f2a5ec65-d024-40f1-ba2d-e7dd3dc8fb00","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-09-10T18:55:00Z","2025-09-11T01:55:50.331845Z","2025-09-11T02:13:35.929606Z","false"
"17c2d712-8564-4944-90f8-f6492be4ebf8","closed","4df6b828-3159-4095-801f-67ab5f896fc3","b3d05649-9d1f-4d9c-a652-a4b335fd053a","2025-09-11T19:03:00Z","2025-09-11T23:03:54.752144Z","2025-09-11T23:18:29.764931Z","false"
